Confirmed cases,,,,,,,,Confirmed Deaths,,,,,,,,,,,,,,,
Country,Date,Cumulative,New Cases,,,,,Country,Date,Cumulative,New Deaths,,,,,,,,,,,,
Mali,06-02-15,7,0,,,,,Senegal,27-07-15,0,0,,,,,,,,,,,,
Mali,10-02-15,7,0,,,,,Senegal,28-07-15,0,0,,,,,,,,,,,,
Mali,11-02-15,7,0,,,,,Senegal,29-07-15,0,0,,,,,,,,,,,,
Mali,12-02-15,7,0,,,,,Senegal,30-07-15,0,0,,,,,,,,,,,,
Mali,13-02-15,7,0,,,,,Senegal,31-07-15,0,0,,,,,,,,,,,,
Mali,16-02-15,7,0,,,,,Senegal,03-08-15,0,0,,,,,,,,,,,,
Mali,17-02-15,7,0,,,,,Senegal,04-08-15,0,0,,,,,,,,,,,,
Mali,18-02-15,7,0,,,,,Senegal,05-08-15,0,0,,,,,,,,,,,,
Mali,19-02-15,7,0,,,,,Senegal,06-08-15,0,0,,,,,,,,,,,,
Mali,20-02-15,7,0,,,,,Senegal,07-08-15,0,0,,,,,,,,,,,,
Mali,23-02-15,7,0,,,,,Senegal,10-08-15,0,0,,,,,,,,,,,,
Mali,25-02-15,7,0,,,,,Senegal,11-08-15,0,0,,,,,,,,,,,,
Mali,26-02-15,7,0,,,,,Senegal,12-08-15,0,0,,,,,,,,,,,,
Mali,27-02-15,7,0,,,,,Senegal,13-08-15,0,0,,,,,,,,,,,,
Mali,02-03-15,7,0,,,,,Senegal,14-08-15,0,0,,,,,,,,,,,,
Mali,04-03-15,7,0,,,,,Senegal,17-08-15,0,0,,,,,,,,,,,,
Mali,05-03-15,7,0,,,,,Senegal,18-08-15,0,0,,,,,,,,,,,,
Mali,06-03-15,7,0,,,,,Senegal,19-08-15,0,0,,,,,,,,,,,,
Mali,10-03-15,7,0,,,,,Senegal,20-08-15,0,0,,,,,,,,,,,,
Mali,11-03-15,7,0,,,,,Senegal,21-08-15,0,0,,,,,,,,,,,,
Mali,12-03-15,7,0,,,,,Senegal,24-08-15,0,0,,,,,,,,,,,,
Mali,13-03-15,7,0,,,,,Senegal,25-08-15,0,0,,,,,,,,,,,,
Mali,16-03-15,7,0,,,,,Senegal,26-08-15,0,0,,,,,,,,,,,,
Mali,17-03-15,7,0,,,,,Senegal,27-08-15,0,0,,,,,,,,,,,,
Mali,18-03-15,7,0,,,,,Senegal,28-08-15,0,0,,,,,,,,,,,,
Mali,20-03-15,7,0,,,,,Senegal,31-08-15,0,0,,,,,,,,,,,,
Mali,23-03-15,7,0,,,,,Senegal,01-09-15,0,0,,,,,,,,,,,,
Mali,24-03-15,7,0,,,,,Senegal,02-09-15,0,0,,,,,,,,,,,,
Mali,25-03-15,7,0,,,,,Senegal,03-09-15,0,0,,,,,,,,,,,,
Mali,26-03-15,7,0,,,,,Senegal,04-09-15,0,0,,,,,,,,,,,,
Mali,27-03-15,7,0,,,,,Senegal,07-09-15,0,0,,,,,,,,,,,,
Mali,07-04-15,7,0,,,,,Senegal,08-09-15,0,0,,,,,,,,,,,,
Mali,09-04-15,7,0,,,,,Senegal,09-09-15,0,0,,,,,,,,,,,,
Mali,13-04-15,7,0,,,,,Senegal,10-09-15,0,0,,,,,,,,,,,,
Mali,14-04-15,7,0,,,,,Senegal,11-09-15,0,0,,,,,,,,,,,,
Mali,15-04-15,7,0,,,,,Senegal,14-09-15,0,0,,,,,,,,,,,,
Mali,16-04-15,7,0,,,,,Senegal,15-09-15,0,0,,,,,,,,,,,,
Mali,17-04-15,7,0,,,,,Senegal,16-09-15,0,0,,,,,,,,,,,,
Mali,20-04-15,7,0,,,,,Senegal,17-09-15,0,0,,,,,,,,,,,,
Mali,21-04-15,7,0,,,,,Senegal,18-09-15,0,0,,,,,,,,,,,,
Mali,22-04-15,7,0,,,,,Senegal,21-09-15,0,0,,,,,,,,,,,,
Mali,23-04-15,7,0,,,,,Senegal,22-09-15,0,0,,,,,,,,,,,,
Mali,24-04-15,7,0,,,,,Senegal,23-09-15,0,0,,,,,,,,,,,,
Mali,27-04-15,7,0,,,,,Senegal,24-09-15,0,0,,,,,,,,,,,,
Mali,28-04-15,7,0,,,,,Senegal,25-09-15,0,0,,,,,,,,,,,,
Mali,30-04-15,7,0,,,,,Senegal,28-09-15,0,0,,,,,,,,,,,,
Mali,01-05-15,7,0,,,,,Senegal,29-09-15,0,0,,,,,,,,,,,,
Mali,04-05-15,7,0,,,,,Senegal,30-09-15,0,0,,,,,,,,,,,,
Mali,05-05-15,7,0,,,,,Senegal,01-10-15,0,0,,,,,,,,,,,,
Mali,06-05-15,7,0,,,,,Senegal,02-10-15,0,0,,,,,,,,,,,,
Mali,07-05-15,7,0,,,,,Senegal,05-10-15,0,0,,,,,,,,,,,,
Mali,08-05-15,7,0,,,,,Senegal,06-10-15,0,0,,,,,,,,,,,,
Mali,11-05-15,7,0,,,,,Senegal,07-10-15,0,0,,,,,,,,,,,,
Mali,12-05-15,7,0,,,,,Senegal,08-10-15,0,0,,,,,,,,,,,,
Mali,13-05-15,7,0,,,,,Senegal,09-10-15,0,0,,,,,,,,,,,,
Mali,14-05-15,7,0,,,,,Senegal,13-10-15,0,0,,,,,,,,,,,,
Mali,15-05-15,7,0,,,,,Senegal,15-10-15,0,0,,,,,,,,,,,,
Mali,18-05-15,7,0,,,,,Senegal,16-10-15,0,0,,,,,,,,,,,,
Mali,19-05-15,7,0,,,,,Senegal,20-10-15,0,0,,,,,,,,,,,,
Mali,20-05-15,7,0,,,,,Senegal,22-10-15,0,0,,,,,,,,,,,,
Mali,21-05-15,7,0,,,,,Senegal,23-10-15,0,0,,,,,,,,,,,,
Mali,22-05-15,7,0,,,,,Senegal,26-10-15,0,0,,,,,,,,,,,,
Mali,25-05-15,7,0,,,,,Senegal,27-10-15,0,0,,,,,,,,,,,,
Mali,26-05-15,7,0,,,,,Senegal,29-10-15,0,0,,,,,,,,,,,,
Mali,27-05-15,7,0,,,,,Senegal,30-10-15,0,0,,,,,,,,,,,,
Mali,28-05-15,7,0,,,,,Senegal,03-11-15,0,0,,,,,,,,,,,,
Mali,29-05-15,7,0,,,,,Senegal,05-11-15,0,0,,,,,,,,,,,,
Mali,01-06-15,7,0,,,,,Senegal,06-11-15,0,0,,,,,,,,,,,,
Mali,02-06-15,7,0,,,,,Senegal,10-11-15,0,0,,,,,,,,,,,,
Mali,03-06-15,7,0,,,,,Senegal,11-11-15,0,0,,,,,,,,,,,,
Mali,04-06-15,7,0,,,,,Senegal,12-11-15,0,0,,,,,,,,,,,,
Mali,05-06-15,7,0,,,,,Senegal,16-11-15,0,0,,,,,,,,,,,,
Mali,08-06-15,7,0,,,,,Senegal,17-11-15,0,0,,,,,,,,,,,,
Mali,09-06-15,7,0,,,,,Senegal,20-11-15,0,0,,,,,,,,,,,,
Mali,10-06-15,7,0,,,,,Senegal,24-11-15,0,0,,,,,,,,,,,,
Mali,11-06-15,7,0,,,,,Senegal,26-11-15,0,0,,,,,,,,,,,,
Mali,12-06-15,7,0,,,,,Senegal,01-12-15,0,0,,,,,,,,,,,,
Mali,15-06-15,7,0,,,,,Senegal,02-12-15,0,0,,,,,,,,,,,,
Mali,16-06-15,7,0,,,,,Senegal,03-12-15,0,0,,,,,,,,,,,,
Mali,17-06-15,7,0,,,,,Senegal,09-12-15,0,0,,,,,,,,,,,,
Mali,18-06-15,7,0,,,,,Senegal,10-12-15,0,0,,,,,,,,,,,,
Mali,19-06-15,7,0,,,,,Senegal,11-12-15,0,0,,,,,,,,,,,,
Mali,22-06-15,7,0,,,,,Senegal,15-12-15,0,0,,,,,,,,,,,,
Mali,23-06-15,7,0,,,,,Senegal,16-12-15,0,0,,,,,,,,,,,,
Mali,24-06-15,7,0,,,,,Senegal,17-12-15,0,0,,,,,,,,,,,,
Mali,25-06-15,7,0,,,,,Senegal,22-12-15,0,0,,,,,,,,,,,,
Mali,26-06-15,7,0,,,,,Senegal,23-12-15,0,0,,,,,,,,,,,,
Mali,29-06-15,7,0,,,,,Senegal,29-12-15,0,0,,,,,,,,,,,,
Mali,30-06-15,7,0,,,,,Senegal,23-03-16,0,0,,,,,,,,,,,,
Mali,01-07-15,7,0,,,,,Sierra Leone,29-08-14,380,380,,,,,,,,,,,,
Mali,02-07-15,7,0,,,,,Sierra Leone,05-09-14,443,63,,,,,,,,,,,,
Mali,03-07-15,7,0,,,,,Sierra Leone,08-09-14,461,18,,,,,,,,,,,,
Mali,06-07-15,7,0,,,,,Sierra Leone,12-09-14,478,17,,,,,,,,,,,,
Mali,07-07-15,7,0,,,,,Sierra Leone,16-09-14,514,36,,,,,,,,,,,,
Mali,08-07-15,7,0,,,,,Sierra Leone,18-09-14,517,3,,,,,,,,,,,,
Mali,09-07-15,7,0,,,,,Sierra Leone,22-09-14,545,28,,,,,,,,,,,,
Mali,10-07-15,7,0,,,,,Sierra Leone,24-09-14,552,7,,,,,,,,,,,,
Mali,13-07-15,7,0,,,,,Sierra Leone,26-09-14,557,5,,,,,,,,,,,,
Mali,14-07-15,7,0,,,,,Sierra Leone,01-10-14,574,17,,,,,,,,,,,,
Mali,15-07-15,7,0,,,,,Sierra Leone,03-10-14,575,1,,,,,,,,,,,,
Mali,16-07-15,7,0,,,,,Sierra Leone,08-10-14,725,150,,,,,,,,,,,,
Mali,17-07-15,7,0,,,,,Sierra Leone,10-10-14,753,28,,,,,,,,,,,,
Mali,20-07-15,7,0,,,,,Sierra Leone,15-10-14,926,173,,,,,,,,,,,,
Mali,21-07-15,7,0,,,,,Sierra Leone,17-10-14,932,6,,,,,,,,,,,,
Mali,22-07-15,7,0,,,,,Sierra Leone,22-10-14,986,54,,,,,,,,,,,,
Mali,23-07-15,7,0,,,,,Sierra Leone,25-10-14,1008,22,,,,,,,,,,,,
Mali,24-07-15,7,0,,,,,Sierra Leone,05-11-14,893,-115,,,,,,,,,,,,
Mali,27-07-15,7,0,,,,,Sierra Leone,07-11-14,921,28,,,,,,,,,,,,
Mali,28-07-15,7,0,,,,,Sierra Leone,12-11-14,960,39,,,,,,,,,,,,
Mali,29-07-15,7,0,,,,,Sierra Leone,14-11-14,978,18,,,,,,,,,,,,
Mali,30-07-15,7,0,,,,,Sierra Leone,19-11-14,1041,63,,,,,,,,,,,,
Mali,31-07-15,7,0,,,,,Sierra Leone,21-11-14,1058,17,,,,,,,,,,,,
Mali,03-08-15,7,0,,,,,Sierra Leone,26-11-14,1189,131,,,,,,,,,,,,
Mali,04-08-15,7,0,,,,,Sierra Leone,01-12-14,1321,132,,,,,,,,,,,,
Mali,05-08-15,7,0,,,,,Sierra Leone,03-12-14,1374,53,,,,,,,,,,,,
Mali,06-08-15,7,0,,,,,Sierra Leone,10-12-14,1559,185,,,,,,,,,,,,
Mali,07-08-15,7,0,,,,,Sierra Leone,15-12-14,1824,265,,,,,,,,,,,,
Mali,10-08-15,7,0,,,,,Sierra Leone,17-12-14,1876,52,,,,,,,,,,,,
Mali,11-08-15,7,0,,,,,Sierra Leone,22-12-14,2190,314,,,,,,,,,,,,
Mali,12-08-15,7,0,,,,,Sierra Leone,23-12-14,2216,26,,,,,,,,,,,,
Mali,13-08-15,7,0,,,,,Sierra Leone,24-12-14,2216,0,,,,,,,,,,,,
Mali,14-08-15,7,0,,,,,Sierra Leone,26-12-14,2289,73,,,,,,,,,,,,
Mali,17-08-15,7,0,,,,,Sierra Leone,29-12-14,2366,77,,,,,,,,,,,,
Mali,18-08-15,7,0,,,,,Sierra Leone,30-12-14,2392,26,,,,,,,,,,,,
Mali,19-08-15,7,0,,,,,Sierra Leone,31-12-14,2392,0,,,,,,,,,,,,
Mali,20-08-15,7,0,,,,,Sierra Leone,02-01-15,2461,69,,,,,,,,,,,,
Mali,21-08-15,7,0,,,,,Sierra Leone,05-01-15,2549,88,,,,,,,,,,,,
Mali,24-08-15,7,0,,,,,Sierra Leone,06-01-15,2577,28,,,,,,,,,,,,
Mali,25-08-15,7,0,,,,,Sierra Leone,07-01-15,2577,0,,,,,,,,,,,,
Mali,26-08-15,7,0,,,,,Sierra Leone,08-01-15,2611,34,,,,,,,,,,,,
Mali,27-08-15,7,0,,,,,Sierra Leone,09-01-15,2611,0,,,,,,,,,,,,
Mali,28-08-15,7,0,,,,,Sierra Leone,12-01-15,2683,72,,,,,,,,,,,,
Mali,31-08-15,7,0,,,,,Sierra Leone,13-01-15,2683,0,,,,,,,,,,,,
Mali,01-09-15,7,0,,,,,Sierra Leone,14-01-15,2696,13,,,,,,,,,,,,
Mali,02-09-15,7,0,,,,,Sierra Leone,15-01-15,2701,5,,,,,,,,,,,,
Mali,03-09-15,7,0,,,,,Sierra Leone,16-01-15,2717,16,,,,,,,,,,,,
Mali,04-09-15,7,0,,,,,Sierra Leone,19-01-15,2766,49,,,,,,,,,,,,
Mali,07-09-15,7,0,,,,,Sierra Leone,20-01-15,2779,13,,,,,,,,,,,,
Mali,08-09-15,7,0,,,,,Sierra Leone,21-01-15,2779,0,,,,,,,,,,,,
Mali,09-09-15,7,0,,,,,Sierra Leone,22-01-15,2787,8,,,,,,,,,,,,
Mali,10-09-15,7,0,,,,,Sierra Leone,23-01-15,2793,6,,,,,,,,,,,,
Mali,11-09-15,7,0,,,,,Sierra Leone,26-01-15,2829,36,,,,,,,,,,,,
Mali,14-09-15,7,0,,,,,Sierra Leone,27-01-15,2833,4,,,,,,,,,,,,
Mali,15-09-15,7,0,,,,,Sierra Leone,28-01-15,2833,0,,,,,,,,,,,,
Mali,16-09-15,7,0,,,,,Sierra Leone,29-01-15,2841,8,,,,,,,,,,,,
Mali,17-09-15,7,0,,,,,Sierra Leone,30-01-15,2850,9,,,,,,,,,,,,
Mali,18-09-15,7,0,,,,,Sierra Leone,02-02-15,2908,58,,,,,,,,,,,,
Mali,21-09-15,7,0,,,,,Sierra Leone,03-02-15,2910,2,,,,,,,,,,,,
Mali,22-09-15,7,0,,,,,Sierra Leone,04-02-15,2910,0,,,,,,,,,,,,
Mali,23-09-15,7,0,,,,,Sierra Leone,05-02-15,2920,10,,,,,,,,,,,,
Mali,24-09-15,7,0,,,,,Sierra Leone,06-02-15,2935,15,,,,,,,,,,,,
Mali,25-09-15,7,0,,,,,Sierra Leone,10-02-15,2975,40,,,,,,,,,,,,
Mali,28-09-15,7,0,,,,,Sierra Leone,11-02-15,2975,0,,,,,,,,,,,,
Mali,29-09-15,7,0,,,,,Sierra Leone,12-02-15,2984,9,,,,,,,,,,,,
Mali,30-09-15,7,0,,,,,Sierra Leone,13-02-15,2997,13,,,,,,,,,,,,
Mali,01-10-15,7,0,,,,,Sierra Leone,16-02-15,3035,38,,,,,,,,,,,,
Mali,02-10-15,7,0,,,,,Sierra Leone,17-02-15,3042,7,,,,,,,,,,,,
Mali,05-10-15,7,0,,,,,Sierra Leone,18-02-15,3042,0,,,,,,,,,,,,
Mali,06-10-15,7,0,,,,,Sierra Leone,19-02-15,3057,15,,,,,,,,,,,,
Mali,07-10-15,7,0,,,,,Sierra Leone,20-02-15,3057,0,,,,,,,,,,,,
Mali,08-10-15,7,0,,,,,Sierra Leone,23-02-15,3057,0,,,,,,,,,,,,
Mali,09-10-15,7,0,,,,,Sierra Leone,25-02-15,3095,38,,,,,,,,,,,,
Mali,13-10-15,7,0,,,,,Sierra Leone,26-02-15,3113,18,,,,,,,,,,,,
Mali,15-10-15,7,0,,,,,Sierra Leone,27-02-15,3124,11,,,,,,,,,,,,
Mali,16-10-15,7,0,,,,,Sierra Leone,02-03-15,3164,40,,,,,,,,,,,,
Mali,20-10-15,7,0,,,,,Sierra Leone,04-03-15,3164,0,,,,,,,,,,,,
Mali,22-10-15,7,0,,,,,Sierra Leone,05-03-15,3199,35,,,,,,,,,,,,
Mali,23-10-15,7,0,,,,,Sierra Leone,06-03-15,3210,11,,,,,,,,,,,,
Mali,26-10-15,7,0,,,,,Sierra Leone,10-03-15,3263,53,,,,,,,,,,,,
Mali,27-10-15,7,0,,,,,Sierra Leone,11-03-15,3263,0,,,,,,,,,,,,
Mali,29-10-15,7,0,,,,,Sierra Leone,12-03-15,3289,26,,,,,,,,,,,,
Mali,30-10-15,7,0,,,,,Sierra Leone,13-03-15,3297,8,,,,,,,,,,,,
Mali,03-11-15,7,0,,,,,Sierra Leone,16-03-15,3321,24,,,,,,,,,,,,
Mali,05-11-15,7,0,,,,,Sierra Leone,17-03-15,3325,4,,,,,,,,,,,,
Mali,06-11-15,7,0,,,,,Sierra Leone,18-03-15,3325,0,,,,,,,,,,,,
Mali,10-11-15,7,0,,,,,Sierra Leone,20-03-15,3346,21,,,,,,,,,,,,
Mali,11-11-15,7,0,,,,,Sierra Leone,23-03-15,3376,30,,,,,,,,,,,,
Mali,12-11-15,7,0,,,,,Sierra Leone,24-03-15,3381,5,,,,,,,,,,,,
Mali,16-11-15,7,0,,,,,Sierra Leone,25-03-15,3381,0,,,,,,,,,,,,
Mali,17-11-15,7,0,,,,,Sierra Leone,26-03-15,3398,17,,,,,,,,,,,,
Mali,20-11-15,7,0,,,,,Sierra Leone,27-03-15,3407,9,,,,,,,,,,,,
Mali,24-11-15,7,0,,,,,Sierra Leone,07-04-15,3466,59,,,,,,,,,,,,
Mali,26-11-15,7,0,,,,,Sierra Leone,09-04-15,3475,9,,,,,,,,,,,,
Mali,01-12-15,7,0,,,,,Sierra Leone,13-04-15,3488,13,,,,,,,,,,,,
Mali,02-12-15,7,0,,,,,Sierra Leone,14-04-15,3491,3,,,,,,,,,,,,
Mali,03-12-15,7,0,,,,,Sierra Leone,15-04-15,3491,0,,,,,,,,,,,,
Mali,09-12-15,7,0,,,,,Sierra Leone,16-04-15,3499,8,,,,,,,,,,,,
Mali,10-12-15,7,0,,,,,Sierra Leone,17-04-15,3499,0,,,,,,,,,,,,
Mali,11-12-15,7,0,,,,,Sierra Leone,20-04-15,3506,7,,,,,,,,,,,,
Mali,15-12-15,7,0,,,,,Sierra Leone,21-04-15,3511,5,,,,,,,,,,,,
Mali,16-12-15,7,0,,,,,Sierra Leone,22-04-15,3511,0,,,,,,,,,,,,
Mali,17-12-15,7,0,,,,,Sierra Leone,23-04-15,3519,8,,,,,,,,,,,,
Mali,22-12-15,7,0,,,,,Sierra Leone,24-04-15,3520,1,,,,,,,,,,,,
Mali,23-12-15,7,0,,,,,Sierra Leone,27-04-15,3529,9,,,,,,,,,,,,
Mali,29-12-15,7,0,,,,,Sierra Leone,28-04-15,3533,4,,,,,,,,,,,,
Mali,23-03-16,7,0,,,,,Sierra Leone,30-04-15,3535,2,,,,,,,,,,,,
Nigeria,29-08-14,15,15,,,,,Sierra Leone,01-05-15,3535,0,,,,,,,,,,,,
Nigeria,05-09-14,18,3,,,,,Sierra Leone,04-05-15,3536,1,,,,,,,,,,,,
Nigeria,08-09-14,19,1,,,,,Sierra Leone,05-05-15,3537,1,,,,,,,,,,,,
Nigeria,12-09-14,19,0,,,,,Sierra Leone,06-05-15,3537,0,,,,,,,,,,,,
Nigeria,16-09-14,19,0,,,,,Sierra Leone,07-05-15,3538,1,,,,,,,,,,,,
Nigeria,18-09-14,19,0,,,,,Sierra Leone,08-05-15,3538,0,,,,,,,,,,,,
Nigeria,22-09-14,19,0,,,,,Sierra Leone,11-05-15,3538,0,,,,,,,,,,,,
Nigeria,24-09-14,19,0,,,,,Sierra Leone,12-05-15,3538,0,,,,,,,,,,,,
Nigeria,26-09-14,19,0,,,,,Sierra Leone,13-05-15,3538,0,,,,,,,,,,,,
Nigeria,01-10-14,19,0,,,,,Sierra Leone,14-05-15,3538,0,,,,,,,,,,,,
Nigeria,03-10-14,19,0,,,,,Sierra Leone,15-05-15,3538,0,,,,,,,,,,,,
Nigeria,08-10-14,19,0,,,,,Sierra Leone,18-05-15,3540,2,,,,,,,,,,,,
Nigeria,10-10-14,19,0,,,,,Sierra Leone,19-05-15,3541,1,,,,,,,,,,,,
Nigeria,15-10-14,19,0,,,,,Sierra Leone,20-05-15,3541,0,,,,,,,,,,,,
Nigeria,17-10-14,19,0,,,,,Sierra Leone,21-05-15,3541,0,,,,,,,,,,,,
Nigeria,22-10-14,19,0,,,,,Sierra Leone,22-05-15,3541,0,,,,,,,,,,,,
Nigeria,25-10-14,19,0,,,,,Sierra Leone,25-05-15,3542,1,,,,,,,,,,,,
Nigeria,29-10-14,19,0,,,,,Sierra Leone,26-05-15,3542,0,,,,,,,,,,,,
Nigeria,31-10-14,19,0,,,,,Sierra Leone,27-05-15,3542,0,,,,,,,,,,,,
Nigeria,05-11-14,19,0,,,,,Sierra Leone,28-05-15,3545,3,,,,,,,,,,,,
Nigeria,07-11-14,19,0,,,,,Sierra Leone,29-05-15,3545,0,,,,,,,,,,,,
Nigeria,12-11-14,19,0,,,,,Sierra Leone,01-06-15,3545,0,,,,,,,,,,,,
Nigeria,14-11-14,19,0,,,,,Sierra Leone,02-06-15,3546,1,,,,,,,,,,,,
Nigeria,19-11-14,19,0,,,,,Sierra Leone,03-06-15,3546,0,,,,,,,,,,,,
Nigeria,21-11-14,19,0,,,,,Sierra Leone,04-06-15,3546,0,,,,,,,,,,,,
Nigeria,26-11-14,19,0,,,,,Sierra Leone,05-06-15,3546,0,,,,,,,,,,,,
Nigeria,01-12-14,19,0,,,,,Sierra Leone,08-06-15,3547,1,,,,,,,,,,,,
Nigeria,03-12-14,19,0,,,,,Sierra Leone,09-06-15,3549,2,,,,,,,,,,,,
Nigeria,10-12-14,19,0,,,,,Sierra Leone,10-06-15,3549,0,,,,,,,,,,,,
Nigeria,15-12-14,19,0,,,,,Sierra Leone,11-06-15,3551,2,,,,,,,,,,,,
Nigeria,17-12-14,19,0,,,,,Sierra Leone,12-06-15,3551,0,,,,,,,,,,,,
Nigeria,22-12-14,19,0,,,,,Sierra Leone,15-06-15,3553,2,,,,,,,,,,,,
Nigeria,23-12-14,19,0,,,,,Sierra Leone,16-06-15,3553,0,,,,,,,,,,,,
Nigeria,24-12-14,19,0,,,,,Sierra Leone,17-06-15,3553,0,,,,,,,,,,,,
Nigeria,26-12-14,19,0,,,,,Sierra Leone,18-06-15,3556,3,,,,,,,,,,,,
Nigeria,29-12-14,19,0,,,,,Sierra Leone,19-06-15,3560,4,,,,,,,,,,,,
Nigeria,30-12-14,19,0,,,,,Sierra Leone,22-06-15,3562,2,,,,,,,,,,,,
Nigeria,31-12-14,19,0,,,,,Sierra Leone,23-06-15,3562,0,,,,,,,,,,,,
Nigeria,02-01-15,19,0,,,,,Sierra Leone,24-06-15,3562,0,,,,,,,,,,,,
Nigeria,05-01-15,19,0,,,,,Sierra Leone,25-06-15,3565,3,,,,,,,,,,,,
Nigeria,06-01-15,19,0,,,,,Sierra Leone,26-06-15,3565,0,,,,,,,,,,,,
Nigeria,07-01-15,19,0,,,,,Sierra Leone,29-06-15,3566,1,,,,,,,,,,,,
Nigeria,14-01-15,19,0,,,,,Sierra Leone,30-06-15,3566,0,,,,,,,,,,,,
Nigeria,15-01-15,19,0,,,,,Sierra Leone,01-07-15,3566,0,,,,,,,,,,,,
Nigeria,16-01-15,19,0,,,,,Sierra Leone,02-07-15,3567,1,,,,,,,,,,,,
Nigeria,19-01-15,19,0,,,,,Sierra Leone,03-07-15,3569,2,,,,,,,,,,,,
Nigeria,20-01-15,19,0,,,,,Sierra Leone,06-07-15,3574,5,,,,,,,,,,,,
Nigeria,21-01-15,19,0,,,,,Sierra Leone,07-07-15,3574,0,,,,,,,,,,,,
Nigeria,22-01-15,19,0,,,,,Sierra Leone,08-07-15,3574,0,,,,,,,,,,,,
Nigeria,23-01-15,19,0,,,,,Sierra Leone,09-07-15,3575,1,,,,,,,,,,,,
Nigeria,26-01-15,19,0,,,,,Sierra Leone,10-07-15,3575,0,,,,,,,,,,,,
Nigeria,27-01-15,19,0,,,,,Sierra Leone,13-07-15,3580,5,,,,,,,,,,,,
Nigeria,28-01-15,19,0,,,,,Sierra Leone,14-07-15,3581,1,,,,,,,,,,,,
Nigeria,29-01-15,19,0,,,,,Sierra Leone,15-07-15,3581,0,,,,,,,,,,,,
Nigeria,30-01-15,19,0,,,,,Sierra Leone,16-07-15,3581,0,,,,,,,,,,,,
Nigeria,02-02-15,19,0,,,,,Sierra Leone,17-07-15,3581,0,,,,,,,,,,,,
Nigeria,03-02-15,19,0,,,,,Sierra Leone,20-07-15,3583,2,,,,,,,,,,,,
Nigeria,04-02-15,19,0,,,,,Sierra Leone,21-07-15,3583,0,,,,,,,,,,,,
Nigeria,05-02-15,19,0,,,,,Sierra Leone,22-07-15,3583,0,,,,,,,,,,,,
Nigeria,06-02-15,19,0,,,,,Sierra Leone,23-07-15,3583,0,,,,,,,,,,,,
Nigeria,10-02-15,19,0,,,,,Sierra Leone,24-07-15,3583,0,,,,,,,,,,,,
Nigeria,11-02-15,19,0,,,,,Sierra Leone,27-07-15,3585,2,,,,,,,,,,,,
Nigeria,12-02-15,19,0,,,,,Sierra Leone,28-07-15,3585,0,,,,,,,,,,,,
Nigeria,13-02-15,19,0,,,,,Sierra Leone,29-07-15,3585,0,,,,,,,,,,,,
Nigeria,16-02-15,19,0,,,,,Sierra Leone,30-07-15,3585,0,,,,,,,,,,,,
Nigeria,17-02-15,19,0,,,,,Sierra Leone,31-07-15,3585,0,,,,,,,,,,,,
Nigeria,18-02-15,19,0,,,,,Sierra Leone,03-08-15,3585,0,,,,,,,,,,,,
Nigeria,19-02-15,19,0,,,,,Sierra Leone,04-08-15,3585,0,,,,,,,,,,,,
Nigeria,20-02-15,19,0,,,,,Sierra Leone,05-08-15,3585,0,,,,,,,,,,,,
Nigeria,23-02-15,19,0,,,,,Sierra Leone,06-08-15,3585,0,,,,,,,,,,,,
Nigeria,25-02-15,19,0,,,,,Sierra Leone,07-08-15,3585,0,,,,,,,,,,,,
Nigeria,26-02-15,19,0,,,,,Sierra Leone,10-08-15,3585,0,,,,,,,,,,,,
Nigeria,27-02-15,19,0,,,,,Sierra Leone,11-08-15,3585,0,,,,,,,,,,,,
Nigeria,02-03-15,19,0,,,,,Sierra Leone,12-08-15,3585,0,,,,,,,,,,,,
Nigeria,04-03-15,19,0,,,,,Sierra Leone,13-08-15,3585,0,,,,,,,,,,,,
Nigeria,05-03-15,19,0,,,,,Sierra Leone,14-08-15,3586,1,,,,,,,,,,,,
Nigeria,06-03-15,19,0,,,,,Sierra Leone,17-08-15,3586,0,,,,,,,,,,,,
Nigeria,10-03-15,19,0,,,,,Sierra Leone,18-08-15,3586,0,,,,,,,,,,,,
Nigeria,11-03-15,19,0,,,,,Sierra Leone,19-08-15,3586,0,,,,,,,,,,,,
Nigeria,12-03-15,19,0,,,,,Sierra Leone,20-08-15,3586,0,,,,,,,,,,,,
Nigeria,13-03-15,19,0,,,,,Sierra Leone,21-08-15,3586,0,,,,,,,,,,,,
Nigeria,16-03-15,19,0,,,,,Sierra Leone,24-08-15,3586,0,,,,,,,,,,,,
Nigeria,17-03-15,19,0,,,,,Sierra Leone,25-08-15,3586,0,,,,,,,,,,,,
Nigeria,18-03-15,19,0,,,,,Sierra Leone,26-08-15,3586,0,,,,,,,,,,,,
Nigeria,20-03-15,19,0,,,,,Sierra Leone,27-08-15,3586,0,,,,,,,,,,,,
Nigeria,23-03-15,19,0,,,,,Sierra Leone,28-08-15,3586,0,,,,,,,,,,,,
Nigeria,24-03-15,19,0,,,,,Sierra Leone,31-08-15,3587,1,,,,,,,,,,,,
Nigeria,25-03-15,19,0,,,,,Sierra Leone,01-09-15,3587,0,,,,,,,,,,,,
Nigeria,26-03-15,19,0,,,,,Sierra Leone,02-09-15,3587,0,,,,,,,,,,,,
Nigeria,27-03-15,19,0,,,,,Sierra Leone,03-09-15,3587,0,,,,,,,,,,,,
Nigeria,07-04-15,19,0,,,,,Sierra Leone,04-09-15,3587,0,,,,,,,,,,,,
