,Country,Date,Cumulative,New Deaths
0,Guinea,29-08-14,287,287
1,Guinea,05-09-14,362,75
2,Guinea,08-09-14,400,38
3,Guinea,12-09-14,403,3
4,Guinea,16-09-14,429,26
5,Guinea,18-09-14,435,6
6,Guinea,22-09-14,465,30
7,Guinea,24-09-14,468,3
8,Guinea,26-09-14,481,13
9,Guinea,01-10-14,535,54
10,Guinea,03-10-14,562,27
11,Guinea,08-10-14,587,25
12,Guinea,10-10-14,598,11
13,Guinea,15-10-14,653,55
14,Guinea,17-10-14,671,18
15,Guinea,22-10-14,710,39
16,Guinea,25-10-14,732,22
17,Guinea,05-11-14,837,105
18,Guinea,07-11-14,850,13
19,Guinea,12-11-14,934,84
20,Guinea,14-11-14,958,24
21,Guinea,19-11-14,982,24
22,Guinea,21-11-14,998,16
23,Guinea,26-11-14,1050,52
24,Guinea,01-12-14,1102,52
25,Guinea,03-12-14,1117,15
26,Guinea,10-12-14,1207,90
27,Guinea,15-12-14,1255,48
28,Guinea,17-12-14,1262,7
29,Guinea,22-12-14,1323,61
30,Guinea,23-12-14,1344,21
31,Guinea,24-12-14,1344,0
32,Guinea,26-12-14,1385,41
33,Guinea,29-12-14,1422,37
34,Guinea,30-12-14,1433,11
35,Guinea,31-12-14,1433,0
36,Guinea,02-01-15,1463,30
37,Guinea,05-01-15,1488,25
38,Guinea,06-01-15,1499,11
39,Guinea,07-01-15,1499,0
40,Guinea,08-01-15,1504,5
41,Guinea,09-01-15,1515,11
42,Guinea,12-01-15,1523,8
43,Guinea,13-01-15,1523,0
44,Guinea,14-01-15,1530,7
45,Guinea,15-01-15,1537,7
46,Guinea,16-01-15,1541,4
47,Guinea,19-01-15,1556,15
48,Guinea,20-01-15,1557,1
49,Guinea,21-01-15,1557,0
50,Guinea,22-01-15,1560,3
51,Guinea,23-01-15,1561,1
52,Guinea,26-01-15,1574,13
53,Guinea,27-01-15,1578,4
54,Guinea,28-01-15,1578,0
55,Guinea,29-01-15,1579,1
56,Guinea,30-01-15,1581,2
57,Guinea,02-02-15,1595,14
58,Guinea,03-02-15,1597,2
59,Guinea,04-02-15,1597,0
60,Guinea,05-02-15,1600,3
61,Guinea,06-02-15,1608,8
62,Guinea,10-02-15,1643,35
63,Guinea,11-02-15,1643,0
64,Guinea,12-02-15,1651,8
65,Guinea,13-02-15,1659,8
66,Guinea,16-02-15,1678,19
67,Guinea,17-02-15,1683,5
68,Guinea,18-02-15,1683,0
69,Guinea,19-02-15,1686,3
70,Guinea,20-02-15,1688,2
71,Guinea,23-02-15,1699,11
72,Guinea,25-02-15,1704,5
73,Guinea,26-02-15,1714,10
74,Guinea,27-02-15,1721,7
75,Guinea,02-03-15,1735,14
76,Guinea,04-03-15,1735,0
77,Guinea,05-03-15,1749,14
78,Guinea,06-03-15,1755,6
79,Guinea,10-03-15,1778,23
80,Guinea,11-03-15,1778,0
81,Guinea,12-03-15,1792,14
82,Guinea,13-03-15,1797,5
83,Guinea,16-03-15,1821,24
84,Guinea,17-03-15,1829,8
85,Guinea,18-03-15,1829,0
86,Guinea,20-03-15,1846,17
87,Guinea,23-03-15,1863,17
88,Guinea,24-03-15,1865,2
89,Guinea,25-03-15,1865,0
90,Guinea,26-03-15,1875,10
91,Guinea,27-03-15,1878,3
92,Guinea,07-04-15,1919,41
93,Guinea,09-04-15,1921,2
94,Guinea,13-04-15,1928,7
95,Guinea,14-04-15,1932,4
96,Guinea,15-04-15,1932,0
97,Guinea,16-04-15,1934,2
98,Guinea,17-04-15,1937,3
99,Guinea,20-04-15,1942,5
100,Guinea,21-04-15,1943,1
101,Guinea,22-04-15,1943,0
102,Guinea,23-04-15,1947,4
103,Guinea,24-04-15,1950,3
104,Guinea,27-04-15,1959,9
105,Guinea,28-04-15,1962,3
106,Guinea,30-04-15,1966,4
107,Guinea,01-05-15,1968,2
108,Guinea,04-05-15,1970,2
109,Guinea,05-05-15,1971,1
110,Guinea,06-05-15,1971,0
111,Guinea,07-05-15,1972,1
112,Guinea,08-05-15,1972,0
113,Guinea,11-05-15,1976,4
114,Guinea,12-05-15,1977,1
115,Guinea,13-05-15,1976,-1
116,Guinea,14-05-15,1980,4
117,Guinea,15-05-15,1982,2
118,Guinea,18-05-15,1986,4
119,Guinea,19-05-15,1988,2
120,Guinea,20-05-15,1988,0
121,Guinea,21-05-15,1990,2
122,Guinea,22-05-15,1993,3
123,Guinea,25-05-15,1999,6
124,Guinea,26-05-15,2001,2
125,Guinea,27-05-15,2001,0
126,Guinea,28-05-15,2004,3
127,Guinea,29-05-15,2006,2
128,Guinea,01-06-15,2009,3
129,Guinea,02-06-15,2010,1
130,Guinea,03-06-15,2010,0
131,Guinea,04-06-15,2012,2
132,Guinea,05-06-15,2012,0
133,Guinea,08-06-15,2016,4
134,Guinea,09-06-15,2018,2
135,Guinea,10-06-15,2018,0
136,Guinea,11-06-15,2021,3
137,Guinea,12-06-15,2021,0
138,Guinea,15-06-15,2024,3
139,Guinea,16-06-15,2025,1
140,Guinea,17-06-15,2025,0
141,Guinea,18-06-15,2026,1
142,Guinea,19-06-15,2027,1
143,Guinea,22-06-15,2028,1
144,Guinea,23-06-15,2030,2
145,Guinea,24-06-15,2030,0
146,Guinea,25-06-15,2037,7
147,Guinea,26-06-15,2037,0
148,Guinea,29-06-15,2039,2
149,Guinea,30-06-15,2039,0
150,Guinea,01-07-15,2039,0
151,Guinea,02-07-15,2040,1
152,Guinea,03-07-15,2042,2
153,Guinea,06-07-15,2048,6
154,Guinea,07-07-15,2049,1
155,Guinea,08-07-15,2049,0
156,Guinea,09-07-15,2055,6
157,Guinea,10-07-15,2055,0
158,Guinea,13-07-15,2056,1
159,Guinea,14-07-15,2056,0
160,Guinea,15-07-15,2056,0
161,Guinea,16-07-15,2056,0
162,Guinea,17-07-15,2059,3
163,Guinea,20-07-15,2061,2
164,Guinea,21-07-15,2062,1
165,Guinea,22-07-15,2062,0
166,Guinea,23-07-15,2066,4
167,Guinea,24-07-15,2066,0
168,Guinea,27-07-15,2068,2
169,Guinea,28-07-15,2069,1
170,Guinea,29-07-15,2069,0
171,Guinea,30-07-15,2069,0
172,Guinea,31-07-15,2069,0
173,Guinea,03-08-15,2070,1
174,Guinea,04-08-15,2070,0
175,Guinea,05-08-15,2070,0
176,Guinea,06-08-15,2072,2
177,Guinea,07-08-15,2072,0
178,Guinea,10-08-15,2072,0
179,Guinea,11-08-15,2072,0
180,Guinea,12-08-15,2072,0
181,Guinea,13-08-15,2072,0
182,Guinea,14-08-15,2072,0
183,Guinea,17-08-15,2072,0
184,Guinea,18-08-15,2072,0
185,Guinea,19-08-15,2072,0
186,Guinea,20-08-15,2074,2
187,Guinea,21-08-15,2074,0
188,Guinea,24-08-15,2075,1
189,Guinea,25-08-15,2075,0
190,Guinea,26-08-15,2075,0
191,Guinea,27-08-15,2076,1
192,Guinea,28-08-15,2076,0
193,Guinea,31-08-15,2076,0
194,Guinea,01-09-15,2077,1
195,Guinea,02-09-15,2077,0
196,Guinea,03-09-15,2077,0
197,Guinea,04-09-15,2077,0
198,Guinea,07-09-15,2078,1
199,Guinea,08-09-15,2078,0
200,Guinea,09-09-15,2078,0
201,Guinea,10-09-15,2078,0
202,Guinea,11-09-15,2078,0
203,Guinea,14-09-15,2078,0
204,Guinea,15-09-15,2078,0
205,Guinea,16-09-15,2078,0
206,Guinea,17-09-15,2078,0
207,Guinea,18-09-15,2079,1
208,Guinea,21-09-15,2079,0
209,Guinea,22-09-15,2079,0
210,Guinea,23-09-15,2079,0
211,Guinea,24-09-15,2080,1
212,Guinea,25-09-15,2080,0
213,Guinea,28-09-15,2080,0
214,Guinea,29-09-15,2080,0
215,Guinea,30-09-15,2080,0
216,Guinea,01-10-15,2080,0
217,Guinea,02-10-15,2080,0
218,Guinea,05-10-15,2081,1
219,Guinea,06-10-15,2081,0
220,Guinea,07-10-15,2081,0
221,Guinea,08-10-15,2081,0
222,Guinea,09-10-15,2081,0
223,Guinea,13-10-15,2081,0
224,Guinea,15-10-15,2081,0
225,Guinea,16-10-15,2082,1
226,Guinea,20-10-15,2082,0
227,Guinea,22-10-15,2082,0
228,Guinea,23-10-15,2082,0
229,Guinea,26-10-15,2082,0
230,Guinea,27-10-15,2082,0
231,Guinea,29-10-15,2083,1
232,Guinea,30-10-15,2083,0
233,Guinea,03-11-15,2083,0
234,Guinea,05-11-15,2083,0
235,Guinea,06-11-15,2083,0
236,Guinea,10-11-15,2083,0
237,Guinea,11-11-15,2083,0
238,Guinea,12-11-15,2083,0
239,Guinea,16-11-15,2083,0
240,Guinea,17-11-15,2083,0
241,Guinea,20-11-15,2083,0
242,Guinea,24-11-15,2083,0
243,Guinea,26-11-15,2083,0
244,Guinea,01-12-15,2083,0
245,Guinea,02-12-15,2083,0
246,Guinea,03-12-15,2083,0
247,Guinea,09-12-15,2083,0
248,Guinea,10-12-15,2083,0
249,Guinea,11-12-15,2083,0
250,Guinea,15-12-15,2083,0
251,Guinea,16-12-15,2083,0
252,Guinea,17-12-15,2083,0
253,Guinea,22-12-15,2083,0
254,Guinea,23-12-15,2083,0
255,Guinea,29-12-15,2083,0
256,Guinea,23-03-16,2083,0
257,Liberia,29-08-14,225,225
258,Liberia,05-09-14,431,206
259,Liberia,08-09-14,508,77
260,Liberia,12-09-14,498,-10
261,Liberia,16-09-14,563,65
262,Liberia,18-09-14,631,68
263,Liberia,22-09-14,670,39
264,Liberia,24-09-14,671,1
265,Liberia,26-09-14,792,121
266,Liberia,01-10-14,890,98
267,Liberia,03-10-14,934,44
268,Liberia,08-10-14,1018,84
269,Liberia,10-10-14,1072,54
270,Liberia,22-10-14,1241,169
271,Liberia,25-10-14,1241,0
272,Liberia,10-02-15,3826,2585
273,Liberia,11-02-15,3826,0
274,Liberia,12-02-15,3826,0
275,Liberia,13-02-15,3858,32
276,Mali,25-10-14,1,1
277,Mali,29-10-14,1,0
278,Mali,31-10-14,1,0
279,Mali,05-11-14,1,0
280,Mali,07-11-14,1,0
281,Mali,12-11-14,2,1
282,Mali,19-11-14,4,2
283,Mali,21-11-14,5,1
284,Mali,26-11-14,5,0
285,Nigeria,29-08-14,6,6
286,Nigeria,05-09-14,7,1
287,Nigeria,08-09-14,7,0
288,Nigeria,12-09-14,7,0
289,Nigeria,16-09-14,7,0
290,Nigeria,18-09-14,7,0
291,Nigeria,22-09-14,7,0
292,Nigeria,24-09-14,7,0
293,Nigeria,26-09-14,7,0
294,Nigeria,01-10-14,7,0
295,Nigeria,03-10-14,7,0
296,Nigeria,08-10-14,7,0
297,Nigeria,10-10-14,7,0
298,Nigeria,15-10-14,7,0
299,Nigeria,17-10-14,7,0
300,Nigeria,22-10-14,7,0
301,Nigeria,25-10-14,7,0
302,Nigeria,29-10-14,7,0
303,Nigeria,31-10-14,7,0
304,Nigeria,05-11-14,7,0
305,Nigeria,07-11-14,7,0
306,Nigeria,12-11-14,7,0
307,Nigeria,14-11-14,7,0
308,Nigeria,19-11-14,7,0
309,Nigeria,21-11-14,7,0
310,Nigeria,26-11-14,7,0
311,Nigeria,01-12-14,7,0
312,Nigeria,03-12-14,7,0
313,Nigeria,10-12-14,7,0
314,Nigeria,15-12-14,7,0
315,Nigeria,17-12-14,7,0
316,Nigeria,22-12-14,7,0
317,Nigeria,23-12-14,7,0
318,Nigeria,24-12-14,7,0
319,Nigeria,26-12-14,7,0
320,Nigeria,29-12-14,7,0
321,Nigeria,30-12-14,7,0
322,Nigeria,31-12-14,7,0
323,Nigeria,02-01-15,7,0
324,Nigeria,05-01-15,7,0
325,Nigeria,06-01-15,7,0
326,Nigeria,07-01-15,7,0
327,Nigeria,14-01-15,7,0
328,Nigeria,15-01-15,7,0
329,Nigeria,16-01-15,7,0
330,Nigeria,19-01-15,7,0
331,Nigeria,20-01-15,7,0
332,Nigeria,21-01-15,7,0
333,Nigeria,22-01-15,7,0
334,Nigeria,23-01-15,7,0
335,Nigeria,26-01-15,7,0
336,Nigeria,27-01-15,7,0
337,Nigeria,28-01-15,7,0
338,Nigeria,29-01-15,7,0
339,Nigeria,30-01-15,7,0
340,Nigeria,02-02-15,7,0
341,Nigeria,03-02-15,7,0
342,Nigeria,04-02-15,7,0
343,Nigeria,05-02-15,7,0
344,Nigeria,06-02-15,7,0
345,Nigeria,10-02-15,7,0
346,Nigeria,11-02-15,7,0
347,Nigeria,12-02-15,7,0
348,Nigeria,13-02-15,7,0
349,Nigeria,16-02-15,7,0
350,Nigeria,17-02-15,7,0
351,Nigeria,18-02-15,7,0
352,Nigeria,19-02-15,7,0
353,Nigeria,20-02-15,7,0
354,Nigeria,23-02-15,7,0
355,Nigeria,25-02-15,7,0
356,Nigeria,26-02-15,7,0
357,Nigeria,27-02-15,7,0
358,Nigeria,02-03-15,7,0
359,Nigeria,04-03-15,7,0
360,Nigeria,05-03-15,7,0
361,Nigeria,06-03-15,7,0
362,Nigeria,10-03-15,7,0
363,Nigeria,11-03-15,7,0
364,Nigeria,12-03-15,7,0
365,Nigeria,13-03-15,7,0
366,Nigeria,16-03-15,7,0
367,Nigeria,17-03-15,7,0
368,Nigeria,18-03-15,7,0
369,Nigeria,20-03-15,7,0
370,Nigeria,23-03-15,7,0
371,Nigeria,24-03-15,7,0
372,Nigeria,25-03-15,7,0
373,Nigeria,26-03-15,7,0
374,Nigeria,27-03-15,7,0
375,Nigeria,07-04-15,7,0
376,Nigeria,09-04-15,7,0
377,Nigeria,13-04-15,7,0
378,Nigeria,14-04-15,7,0
379,Nigeria,15-04-15,7,0
380,Nigeria,16-04-15,7,0
381,Nigeria,17-04-15,7,0
382,Nigeria,20-04-15,7,0
383,Nigeria,21-04-15,7,0
384,Nigeria,22-04-15,7,0
385,Nigeria,23-04-15,7,0
386,Nigeria,24-04-15,7,0
387,Nigeria,27-04-15,7,0
388,Nigeria,28-04-15,7,0
389,Nigeria,30-04-15,7,0
390,Nigeria,01-05-15,7,0
391,Nigeria,04-05-15,7,0
392,Nigeria,05-05-15,7,0
393,Nigeria,06-05-15,7,0
394,Nigeria,07-05-15,7,0
395,Nigeria,08-05-15,7,0
396,Nigeria,11-05-15,7,0
397,Nigeria,12-05-15,7,0
398,Nigeria,13-05-15,7,0
399,Nigeria,14-05-15,7,0
400,Nigeria,15-05-15,7,0
401,Nigeria,18-05-15,7,0
402,Nigeria,19-05-15,7,0
403,Nigeria,20-05-15,7,0
404,Nigeria,21-05-15,7,0
405,Nigeria,22-05-15,7,0
406,Nigeria,25-05-15,7,0
407,Nigeria,26-05-15,7,0
408,Nigeria,27-05-15,7,0
409,Nigeria,28-05-15,7,0
410,Nigeria,29-05-15,7,0
411,Nigeria,01-06-15,7,0
412,Nigeria,02-06-15,7,0
413,Nigeria,03-06-15,7,0
414,Nigeria,04-06-15,7,0
415,Nigeria,05-06-15,7,0
416,Nigeria,08-06-15,7,0
417,Nigeria,09-06-15,7,0
418,Nigeria,10-06-15,7,0
419,Nigeria,11-06-15,7,0
420,Nigeria,12-06-15,7,0
421,Nigeria,15-06-15,7,0
422,Nigeria,16-06-15,7,0
423,Nigeria,17-06-15,7,0
424,Nigeria,18-06-15,7,0
425,Nigeria,19-06-15,7,0
426,Nigeria,22-06-15,7,0
427,Nigeria,23-06-15,7,0
428,Nigeria,24-06-15,7,0
429,Nigeria,25-06-15,7,0
430,Nigeria,26-06-15,7,0
431,Nigeria,29-06-15,7,0
432,Nigeria,30-06-15,7,0
433,Nigeria,01-07-15,7,0
434,Nigeria,02-07-15,7,0
435,Nigeria,03-07-15,7,0
436,Nigeria,06-07-15,7,0
437,Nigeria,07-07-15,7,0
438,Nigeria,08-07-15,7,0
439,Nigeria,09-07-15,7,0
440,Nigeria,10-07-15,7,0
441,Nigeria,13-07-15,7,0
442,Nigeria,14-07-15,7,0
443,Nigeria,15-07-15,7,0
444,Nigeria,16-07-15,7,0
445,Nigeria,17-07-15,7,0
446,Nigeria,20-07-15,7,0
447,Nigeria,21-07-15,7,0
448,Nigeria,22-07-15,7,0
449,Nigeria,23-07-15,7,0
450,Nigeria,24-07-15,7,0
451,Nigeria,27-07-15,7,0
452,Nigeria,28-07-15,7,0
453,Nigeria,29-07-15,7,0
454,Nigeria,30-07-15,7,0
455,Nigeria,31-07-15,7,0
456,Nigeria,03-08-15,7,0
457,Nigeria,04-08-15,7,0
458,Nigeria,05-08-15,7,0
459,Nigeria,06-08-15,7,0
460,Nigeria,07-08-15,7,0
461,Nigeria,10-08-15,7,0
462,Nigeria,11-08-15,7,0
463,Nigeria,12-08-15,7,0
464,Nigeria,13-08-15,7,0
465,Nigeria,14-08-15,7,0
466,Nigeria,17-08-15,7,0
467,Nigeria,18-08-15,7,0
468,Nigeria,19-08-15,7,0
469,Nigeria,20-08-15,7,0
470,Nigeria,21-08-15,7,0
471,Nigeria,24-08-15,7,0
472,Nigeria,25-08-15,7,0
473,Nigeria,26-08-15,7,0
474,Nigeria,27-08-15,7,0
475,Nigeria,28-08-15,7,0
476,Nigeria,31-08-15,7,0
477,Nigeria,01-09-15,7,0
478,Nigeria,02-09-15,7,0
479,Nigeria,03-09-15,7,0
480,Nigeria,04-09-15,7,0
481,Nigeria,07-09-15,7,0
482,Nigeria,08-09-15,7,0
483,Nigeria,09-09-15,7,0
484,Nigeria,10-09-15,7,0
485,Nigeria,11-09-15,7,0
486,Nigeria,14-09-15,7,0
487,Nigeria,15-09-15,7,0
488,Nigeria,16-09-15,7,0
489,Nigeria,17-09-15,7,0
490,Nigeria,18-09-15,7,0
491,Nigeria,21-09-15,7,0
492,Nigeria,22-09-15,7,0
493,Nigeria,23-09-15,7,0
494,Nigeria,24-09-15,7,0
495,Nigeria,25-09-15,7,0
496,Nigeria,28-09-15,7,0
497,Nigeria,29-09-15,7,0
498,Nigeria,30-09-15,7,0
499,Nigeria,01-10-15,7,0
500,Nigeria,02-10-15,7,0
501,Nigeria,05-10-15,7,0
502,Nigeria,06-10-15,7,0
503,Nigeria,07-10-15,7,0
504,Nigeria,08-10-15,7,0
505,Nigeria,09-10-15,7,0
506,Nigeria,13-10-15,7,0
507,Nigeria,15-10-15,7,0
508,Nigeria,16-10-15,7,0
509,Nigeria,20-10-15,7,0
510,Nigeria,22-10-15,7,0
511,Nigeria,23-10-15,7,0
512,Nigeria,26-10-15,7,0
513,Nigeria,27-10-15,7,0
514,Nigeria,29-10-15,7,0
515,Nigeria,30-10-15,7,0
516,Nigeria,03-11-15,7,0
517,Nigeria,05-11-15,7,0
518,Nigeria,06-11-15,7,0
519,Nigeria,10-11-15,7,0
520,Nigeria,11-11-15,7,0
521,Nigeria,12-11-15,7,0
522,Nigeria,16-11-15,7,0
523,Nigeria,17-11-15,7,0
524,Nigeria,20-11-15,7,0
525,Nigeria,24-11-15,7,0
526,Nigeria,26-11-15,7,0
527,Nigeria,01-12-15,7,0
528,Nigeria,02-12-15,7,0
529,Nigeria,03-12-15,7,0
530,Nigeria,09-12-15,7,0
531,Nigeria,10-12-15,7,0
532,Nigeria,11-12-15,7,0
533,Nigeria,15-12-15,7,0
534,Nigeria,16-12-15,7,0
535,Nigeria,17-12-15,7,0
536,Nigeria,22-12-15,7,0
537,Nigeria,23-12-15,7,0
538,Nigeria,29-12-15,7,0
539,Nigeria,23-03-16,7,0
540,Senegal,05-09-14,0,0
541,Senegal,08-09-14,0,0
542,Senegal,12-09-14,0,0
543,Senegal,16-09-14,0,0
544,Senegal,18-09-14,0,0
545,Senegal,22-09-14,0,0
546,Senegal,24-09-14,0,0
547,Senegal,26-09-14,0,0
548,Senegal,01-10-14,0,0
549,Senegal,03-10-14,0,0
550,Senegal,08-10-14,0,0
551,Senegal,10-10-14,0,0
552,Senegal,15-10-14,0,0
553,Senegal,17-10-14,0,0
554,Senegal,22-10-14,0,0
555,Senegal,25-10-14,0,0
556,Senegal,29-10-14,0,0
557,Senegal,31-10-14,0,0
558,Senegal,05-11-14,0,0
559,Senegal,07-11-14,0,0
560,Senegal,12-11-14,0,0
561,Senegal,14-11-14,0,0
562,Senegal,19-11-14,0,0
563,Senegal,21-11-14,0,0
564,Senegal,26-11-14,0,0
565,Senegal,01-12-14,0,0
566,Senegal,03-12-14,0,0
567,Senegal,10-12-14,0,0
568,Senegal,15-12-14,0,0
569,Senegal,17-12-14,0,0
570,Senegal,22-12-14,0,0
571,Senegal,23-12-14,0,0
572,Senegal,24-12-14,0,0
573,Senegal,26-12-14,0,0
574,Senegal,29-12-14,0,0
575,Senegal,30-12-14,0,0
576,Senegal,31-12-14,0,0
577,Senegal,02-01-15,0,0
578,Senegal,05-01-15,0,0
579,Senegal,06-01-15,0,0
580,Senegal,07-01-15,0,0
581,Senegal,14-01-15,0,0
582,Senegal,15-01-15,0,0
583,Senegal,16-01-15,0,0
584,Senegal,19-01-15,0,0
585,Senegal,20-01-15,0,0
586,Senegal,21-01-15,0,0
587,Senegal,22-01-15,0,0
588,Senegal,23-01-15,0,0
589,Senegal,26-01-15,0,0
590,Senegal,27-01-15,0,0
591,Senegal,28-01-15,0,0
592,Senegal,29-01-15,0,0
593,Senegal,30-01-15,0,0
594,Senegal,02-02-15,0,0
595,Senegal,03-02-15,0,0
596,Senegal,04-02-15,0,0
597,Senegal,05-02-15,0,0
598,Senegal,06-02-15,0,0
599,Senegal,10-02-15,0,0
600,Senegal,11-02-15,0,0
601,Senegal,12-02-15,0,0
602,Senegal,13-02-15,0,0
603,Senegal,16-02-15,0,0
604,Senegal,17-02-15,0,0
605,Senegal,18-02-15,0,0
606,Senegal,19-02-15,0,0
607,Senegal,20-02-15,0,0
608,Senegal,23-02-15,0,0
609,Senegal,25-02-15,0,0
610,Senegal,26-02-15,0,0
611,Senegal,27-02-15,0,0
612,Senegal,02-03-15,0,0
613,Senegal,04-03-15,0,0
614,Senegal,05-03-15,0,0
615,Senegal,06-03-15,0,0
616,Senegal,10-03-15,0,0
617,Senegal,11-03-15,0,0
618,Senegal,12-03-15,0,0
619,Senegal,13-03-15,0,0
620,Senegal,16-03-15,0,0
621,Senegal,17-03-15,0,0
622,Senegal,18-03-15,0,0
623,Senegal,20-03-15,0,0
624,Senegal,23-03-15,0,0
625,Senegal,24-03-15,0,0
626,Senegal,25-03-15,0,0
627,Senegal,26-03-15,0,0
628,Senegal,27-03-15,0,0
629,Senegal,07-04-15,0,0
630,Senegal,09-04-15,0,0
631,Senegal,13-04-15,0,0
632,Senegal,14-04-15,0,0
633,Senegal,15-04-15,0,0
634,Senegal,16-04-15,0,0
635,Senegal,17-04-15,0,0
636,Senegal,20-04-15,0,0
637,Senegal,21-04-15,0,0
638,Senegal,22-04-15,0,0
639,Senegal,23-04-15,0,0
640,Senegal,24-04-15,0,0
641,Senegal,27-04-15,0,0
642,Senegal,28-04-15,0,0
643,Senegal,30-04-15,0,0
644,Senegal,01-05-15,0,0
645,Senegal,04-05-15,0,0
646,Senegal,05-05-15,0,0
647,Senegal,06-05-15,0,0
648,Senegal,07-05-15,0,0
649,Senegal,08-05-15,0,0
650,Senegal,11-05-15,0,0
651,Senegal,12-05-15,0,0
652,Senegal,13-05-15,0,0
653,Senegal,14-05-15,0,0
654,Senegal,15-05-15,0,0
655,Senegal,18-05-15,0,0
656,Senegal,19-05-15,0,0
657,Senegal,20-05-15,0,0
658,Senegal,21-05-15,0,0
659,Senegal,22-05-15,0,0
660,Senegal,25-05-15,0,0
661,Senegal,26-05-15,0,0
662,Senegal,27-05-15,0,0
663,Senegal,28-05-15,0,0
664,Senegal,29-05-15,0,0
665,Senegal,01-06-15,0,0
666,Senegal,02-06-15,0,0
667,Senegal,03-06-15,0,0
668,Senegal,04-06-15,0,0
669,Senegal,05-06-15,0,0
670,Senegal,08-06-15,0,0
671,Senegal,09-06-15,0,0
672,Senegal,10-06-15,0,0
673,Senegal,11-06-15,0,0
674,Senegal,12-06-15,0,0
675,Senegal,15-06-15,0,0
676,Senegal,16-06-15,0,0
677,Senegal,17-06-15,0,0
678,Senegal,18-06-15,0,0
679,Senegal,19-06-15,0,0
680,Senegal,22-06-15,0,0
681,Senegal,23-06-15,0,0
682,Senegal,24-06-15,0,0
683,Senegal,25-06-15,0,0
684,Senegal,26-06-15,0,0
685,Senegal,29-06-15,0,0
686,Senegal,30-06-15,0,0
687,Senegal,01-07-15,0,0
688,Senegal,02-07-15,0,0
689,Senegal,03-07-15,0,0
690,Senegal,06-07-15,0,0
691,Senegal,07-07-15,0,0
692,Senegal,08-07-15,0,0
693,Senegal,09-07-15,0,0
694,Senegal,10-07-15,0,0
695,Senegal,13-07-15,0,0
696,Senegal,14-07-15,0,0
697,Senegal,15-07-15,0,0
698,Senegal,16-07-15,0,0
699,Senegal,17-07-15,0,0
